# Only Scattering events that has return times
# All data corresponds to the unified Phase=Time*angfreq. KE is unit of Up. A and P are unit of A0 and all are at the polarization axis. dt=0.01au
# BornPhase	ReturnPhaser	KE_scatter	KE_backscatter	A_birth	A_scatter	P_scatter	P_backscatter
1.591831659472572325e+00 7.355976054836996347e+00 4.974195354057716068e-01 1.906645244469009626e+00 -2.103378140802584020e-02 4.776743172858752273e-01 -4.987080986939010918e-01 9.763824159797762636e-01
1.591983537314331176e+00 7.354224263340285006e+00 5.007967623628918341e-01 1.919274716516572887e+00 -2.118562540599791544e-02 4.792125971942087226e-01 -5.003982226002066103e-01 9.796108197944153329e-01
1.592135415156089584e+00 7.352478950000286062e+00 5.041710527241173301e-01 1.931889650927600899e+00 -2.133746891528329886e-02 4.807437260741911356e-01 -5.020811949894744552e-01 9.828249210636655908e-01
1.592287292997848436e+00 7.350740046041909004e+00 5.075424068627407692e-01 1.944490062935764874e+00 -2.148931193238031237e-02 4.822677757908301333e-01 -5.037570877232104838e-01 9.860248635140406170e-01
1.592439170839607065e+00 7.349007483454411904e+00 5.109108259623866832e-01 1.957075970814382115e+00 -2.164115445378575475e-02 4.837848173573127686e-01 -5.054259718110984956e-01 9.892107891684113197e-01
1.592591048681365695e+00 7.347281267228388479e+00 5.142761838617482262e-01 1.969646894271751769e+00 -2.179299647599730952e-02 4.852948577769655714e-01 -5.070878542529628774e-01 9.923827120299284488e-01
1.592742926523124325e+00 7.345561171964080316e+00 5.176387648375997408e-01 1.982203959392499826e+00 -2.194483799551245548e-02 4.867981053646877609e-01 -5.087429433602002060e-01 9.955410487248880225e-01
1.592894804364882955e+00 7.343847211245923212e+00 5.209984320195489849e-01 1.994746643652975271e+00 -2.209667900882868533e-02 4.882945591700555421e-01 -5.103912381788842101e-01 9.986857973489398077e-01
1.593046682206641584e+00 7.342139323323892519e+00 5.243551837701962981e-01 2.007274953759979663e+00 -2.224851951244349868e-02 4.897842840119969177e-01 -5.120328035244403608e-01 1.001817087536437390e+00
1.593198560048400436e+00 7.340437447101655799e+00 5.277090191964541877e-01 2.019788899213901701e+00 -2.240035950285463109e-02 4.912673439769602579e-01 -5.136677034798149410e-01 1.004935047456775088e+00
1.593350437890159066e+00 7.338741522128913175e+00 5.310599381262510743e-01 2.032288492218424114e+00 -2.255219897655916586e-02 4.927438024276100115e-01 -5.152960014041692016e-01 1.008039803831779269e+00
1.593502315731917696e+00 7.337051488593829163e+00 5.344079410858282309e-01 2.044773747592529389e+00 -2.270403793005485935e-02 4.942137220114218299e-01 -5.169177599414767066e-01 1.011131481952898481e+00
1.593654193573676547e+00 7.335367287315577300e+00 5.377530292775642984e-01 2.057244682684606918e+00 -2.285587635983948526e-02 4.956771646691601196e-01 -5.185330410289995529e-01 1.014210205698159672e+00
1.593806071415434955e+00 7.333688926984360812e+00 5.410950831597663990e-01 2.069700842434141652e+00 -2.300771426240993608e-02 4.971341332944687608e-01 -5.201418475568786448e-01 1.017275980851347406e+00
1.593957949257193807e+00 7.332016204181531549e+00 5.444343676320317904e-01 2.082143275453317344e+00 -2.315955163426467595e-02 4.985848147138693398e-01 -5.217443663481340366e-01 1.020329181062003432e+00
1.594109827098952437e+00 7.330349132855566552e+00 5.477707574724387518e-01 2.094571504185078314e+00 -2.331138847190062507e-02 5.000292068732525852e-01 -5.233405953451532033e-01 1.023369802218405900e+00
1.594261704940711066e+00 7.328687659061420945e+00 5.511042513960678901e-01 2.106985535788699959e+00 -2.346322477181560229e-02 5.014673665429161264e-01 -5.249305913147317426e-01 1.026397957857647869e+00
1.594413582782469696e+00 7.327031729397095461e+00 5.544348487432341210e-01 2.119385379764124444e+00 -2.361506053050721476e-02 5.028993498816077823e-01 -5.265144104121149971e-01 1.029413760293722779e+00
1.594565460624228548e+00 7.325381290997573736e+00 5.577625494607235668e-01 2.131771047879299719e+00 -2.376689574447331255e-02 5.043252124434466355e-01 -5.280921081879199619e-01 1.032417320631366486e+00
1.594717338465986955e+00 7.323736291528860853e+00 5.610873540834173667e-01 2.144142554099055964e+00 -2.391873041021086443e-02 5.057450091847407458e-01 -5.296637395949516103e-01 1.035408748779692356e+00
1.594869216307745807e+00 7.322096679182048540e+00 5.644092637164437321e-01 2.156499914516020855e+00 -2.407056452421840742e-02 5.071587944707658391e-01 -5.312293589949842465e-01 1.038388153465750197e+00
1.595021094149504215e+00 7.320462465594574475e+00 5.677281645481310202e-01 2.168842695904024342e+00 -2.422239808299270908e-02 5.085665679007872475e-01 -5.327889659837800052e-01 1.041355533884567253e+00
1.595172971991263067e+00 7.318833467720506469e+00 5.710443012813736230e-01 2.181171866428238459e+00 -2.437423108303233416e-02 5.099684966121116325e-01 -5.343427276951440152e-01 1.044311224307255648e+00
1.595324849833021696e+00 7.317209697551253278e+00 5.743575626837922332e-01 2.193487002699398225e+00 -2.452606352083430696e-02 5.113645795602854704e-01 -5.358906430811197774e-01 1.047255222641405137e+00
1.595476727674780326e+00 7.315591107691580497e+00 5.776679476690346204e-01 2.205788111837329257e+00 -2.467789539289654346e-02 5.127548667592793930e-01 -5.374327621521759468e-01 1.050187628911455340e+00
1.595628605516538956e+00 7.313977651200757713e+00 5.809754556811536075e-01 2.218075202942685120e+00 -2.482972669571675839e-02 5.141394077086355319e-01 -5.389691344043523458e-01 1.053108542112987767e+00
1.595780483358297808e+00 7.312369281587726810e+00 5.842800866793129710e-01 2.230348287037791977e+00 -2.498155742579290239e-02 5.155182513990174131e-01 -5.404998088248103016e-01 1.056018060223827826e+00
1.595932361200056215e+00 7.310765952806341339e+00 5.875818411228083127e-01 2.242607377008717595e+00 -2.513338757962204142e-02 5.168914463176857987e-01 -5.420248338973078228e-01 1.058916280214993622e+00
1.596084239041815067e+00 7.309167619250624526e+00 5.908807199564991564e-01 2.254852487548955953e+00 -2.528521715370282349e-02 5.182590404539455520e-01 -5.435442576076483512e-01 1.061803298061593903e+00
1.596236116883573697e+00 7.307574235750150748e+00 5.941767245964360011e-01 2.267083635103880113e+00 -2.543704614453234231e-02 5.196210813044747079e-01 -5.450581274490070571e-01 1.064679208753481765e+00
1.596387994725332327e+00 7.305985813734789502e+00 5.974697520964875608e-01 2.279300428353917329e+00 -2.558887454860860403e-02 5.209775679341364096e-01 -5.465664424827449963e-01 1.067544010416881406e+00
1.596539872567090956e+00 7.304402188341749813e+00 6.007600295758906972e-01 2.291503765274383930e+00 -2.574070236242939624e-02 5.223286498074810602e-01 -5.480693521699104842e-01 1.070398001977391544e+00
1.596691750408849586e+00 7.302823374612503748e+00 6.040474500564819715e-01 2.303693238578775837e+00 -2.589252958249253084e-02 5.236743226095232906e-01 -5.495668521920158422e-01 1.073241174801539133e+00
1.596843628250608216e+00 7.301249331071864468e+00 6.073320130058802446e-01 2.315868856746340132e+00 -2.604435620529581968e-02 5.250146302044533808e-01 -5.510589864097491519e-01 1.076073616614202644e+00
1.596995506092367068e+00 7.299680016623789847e+00 6.106137183330954121e-01 2.328030629899170201e+00 -2.619618222733732793e-02 5.263496160252126854e-01 -5.525457982525500134e-01 1.078895414277762699e+00
1.597147383934125697e+00 7.298115390547549985e+00 6.138925663761967133e-01 2.340178569754575832e+00 -2.634800764511445112e-02 5.276793230779269761e-01 -5.540273307230414446e-01 1.081706653800968310e+00
1.597299261775884327e+00 7.296555412493909820e+00 6.171685578903084446e-01 2.352312689578710980e+00 -2.649983245512527522e-02 5.290037939463179129e-01 -5.555036264014432401e-01 1.084507420347761153e+00
1.597451139617643179e+00 7.295000042481386338e+00 6.204416940357979637e-01 2.364433004140970240e+00 -2.665165665386790006e-02 5.303230707960397972e-01 -5.569747274499077250e-01 1.087297798245947522e+00
1.597603017459401586e+00 7.293449240892549312e+00 6.237119763667153816e-01 2.376539529669375650e+00 -2.680348023783954772e-02 5.316371953789691407e-01 -5.584406756168086572e-01 1.090077870995777909e+00
1.597754895301160438e+00 7.291903019089823523e+00 6.269793108935566295e-01 2.388631909339522075e+00 -2.695530320353901194e-02 5.329461662058369020e-01 -5.599014694093759070e-01 1.092847635615212809e+00
1.597906773142919068e+00 7.290361228810897209e+00 6.302439070387122477e-01 2.400710970706620984e+00 -2.710712554746354253e-02 5.342501167852208299e-01 -5.613572423326843586e-01 1.095607359117905188e+00
1.598058650984677698e+00 7.288823885721244622e+00 6.335056649450505617e-01 2.412776333849417032e+00 -2.725894726611129137e-02 5.355490417252721791e-01 -5.628079889913835121e-01 1.098357030716655691e+00
1.598210528826436327e+00 7.287290953321710951e+00 6.367645844374271169e-01 2.424828007933224949e+00 -2.741076835598020914e-02 5.368429797208168486e-01 -5.642537480767970681e-01 1.101096727797613806e+00
1.598362406668195179e+00 7.285762395431731875e+00 6.400206657117396558e-01 2.436866003499856159e+00 -2.756258881356847892e-02 5.381319691025121532e-01 -5.656945579160805870e-01 1.103826527018592740e+00
1.598514284509953587e+00 7.284238176186264901e+00 6.432739093248893703e-01 2.448890332428885319e+00 -2.771440863537340954e-02 5.394160478404225190e-01 -5.671304564757959632e-01 1.106546504316218371e+00
1.598666162351712439e+00 7.282718260032706503e+00 6.465243161850451337e-01 2.460901007900098136e+00 -2.786622781789388145e-02 5.406952535475980648e-01 -5.685614813654918942e-01 1.109256734913089959e+00
1.598818040193470846e+00 7.281202611727921159e+00 6.497718875419532525e-01 2.472898044356120817e+00 -2.801804635762700918e-02 5.419696234835517101e-01 -5.699876698411787679e-01 1.111957293324730367e+00
1.598969918035229698e+00 7.279691196335214443e+00 6.530166249776203635e-01 2.484881457466506571e+00 -2.816986425107170094e-02 5.432391945577733638e-01 -5.714090588088450717e-01 1.114648253366618436e+00
1.599121795876988328e+00 7.278184025866875295e+00 6.562584407515061891e-01 2.496850914374378672e+00 -2.832168149472532800e-02 5.445039642088805865e-01 -5.728256457036059457e-01 1.117329609912486532e+00
1.599273673718746958e+00 7.276680965771554987e+00 6.594975295745477695e-01 2.508807184052253003e+00 -2.847349808508616367e-02 5.457640527484289850e-01 -5.742375508335151313e-01 1.120001603581944227e+00
1.599425551560505587e+00 7.275182031498699686e+00 6.627337990464824413e-01 2.520749915294866916e+00 -2.862531401865226616e-02 5.470194545003026487e-01 -5.756447685189549635e-01 1.122664223019257612e+00
1.599577429402264439e+00 7.273687190762067267e+00 6.659672492155892520e-01 2.532679117511494660e+00 -2.877712929192194694e-02 5.482702037820595953e-01 -5.770473330739815943e-01 1.125317536856041079e+00
1.599729307244022847e+00 7.272196411544942229e+00 6.691978804449093543e-01 2.544594801275419371e+00 -2.892894390139262931e-02 5.495163346016431749e-01 -5.784452785030358424e-01 1.127961613104679017e+00
1.599881185085781699e+00 7.270709662097618597e+00 6.724256934040817590e-01 2.556496978292454703e+00 -2.908075784356331170e-02 5.507578806603232735e-01 -5.798386385038866164e-01 1.130596519164209779e+00
1.600033062927540328e+00 7.269226910934960095e+00 6.756506890612251626e-01 2.568385661369689377e+00 -2.923257111493145904e-02 5.519948753555639076e-01 -5.812274464704954013e-01 1.133222321826059309e+00
1.600184940769298958e+00 7.267748126833928346e+00 6.788728686751086538e-01 2.580260864385314434e+00 -2.938438371199542792e-02 5.532273517839129129e-01 -5.826117354959083894e-01 1.135839087279821191e+00
1.600336818611057588e+00 7.266273278831184790e+00 6.820922337873723817e-01 2.592122602258681852e+00 -2.953619563125338410e-02 5.544553427438211335e-01 -5.839915383750745592e-01 1.138446881118895693e+00
1.600488696452816217e+00 7.264802379900440421e+00 6.853087011840689469e-01 2.603970559422614350e+00 -2.968800686920349333e-02 5.556788444232441115e-01 -5.853668512924475875e-01 1.141045695715691810e+00
1.600640574294575069e+00 7.263335307257157147e+00 6.885224525921680439e-01 2.615805453159899763e+00 -2.983981742234417117e-02 5.568979658301782543e-01 -5.867377832525224601e-01 1.143635749082700714e+00
1.600792452136333699e+00 7.261872075397400650e+00 6.917334035008512183e-01 2.627626962695116752e+00 -2.999162728717317747e-02 5.581127016804221519e-01 -5.881043289675953467e-01 1.146217030648017499e+00
1.600944329978092329e+00 7.260412655625557043e+00 6.949415540911493272e-01 2.639435097395947505e+00 -3.014343646018894859e-02 5.593230825598268785e-01 -5.894665190200157889e-01 1.148789601579842667e+00
1.601096207819850958e+00 7.258957019475444916e+00 6.981469048133962518e-01 2.651229867622917347e+00 -3.029524493788973011e-02 5.605291387893716060e-01 -5.908243837272613153e-01 1.151353522516632921e+00
1.601248085661609810e+00 7.257505138708274295e+00 7.013494563804388848e-01 2.663011284703255654e+00 -3.044705271677398614e-02 5.617309004275654605e-01 -5.921779531443394085e-01 1.153908853571904869e+00
1.601399963503368218e+00 7.256056985310639362e+00 7.045492097609513671e-01 2.674779360905169767e+00 -3.059885979333932735e-02 5.629283972728174046e-01 -5.935272570661567215e-01 1.156455654338974126e+00
1.601551841345127070e+00 7.254612531492507621e+00 7.077461661729277376e-01 2.686534109412803684e+00 -3.075066616408492215e-02 5.641216588658023445e-01 -5.948723250298872944e-01 1.158993983895689528e+00
1.601703719186885699e+00 7.253171749685262348e+00 7.109403270772224337e-01 2.698275544301410367e+00 -3.090247182550840896e-02 5.653107144917779436e-01 -5.962131863172863699e-01 1.161523900809064314e+00
1.601855597028644329e+00 7.251734612539734393e+00 7.141316941712867461e-01 2.710003680513252355e+00 -3.105427677410832130e-02 5.664955931829048774e-01 -5.975498699570132022e-01 1.164045463139917969e+00
1.602007474870402959e+00 7.250301131237194774e+00 7.173201938251381193e-01 2.721718239476676793e+00 -3.120608100638299492e-02 5.676762921793445660e-01 -5.988823731857275678e-01 1.166558665365072134e+00
1.602159352712161811e+00 7.248871195826992242e+00 7.205059918682011899e-01 2.733419875465808779e+00 -3.135788451883100847e-02 5.688529083982079015e-01 -6.002107929170389378e-01 1.169063701315246728e+00
1.602311230553920218e+00 7.247444821388370428e+00 7.236890083957231434e-01 2.745108285328546671e+00 -3.150968730795004891e-02 5.700254356880904982e-01 -6.015351229960405055e-01 1.171560558684131115e+00
1.602463108395679070e+00 7.246021982501233083e+00 7.268692438927663035e-01 2.756783479065274101e+00 -3.166148937023940263e-02 5.711939012056292952e-01 -6.028553905758686771e-01 1.174049291781497972e+00
1.602614986237437478e+00 7.244602653940261483e+00 7.300466990708758264e-01 2.768445467507920199e+00 -3.181329070219657273e-02 5.723583318815175236e-01 -6.041716225837141518e-01 1.176529954465231675e+00
1.602766864079196329e+00 7.243186810673232223e+00 7.332213748625714400e-01 2.780094262298768992e+00 -3.196509130032086643e-02 5.735187544224908951e-01 -6.054838457228117754e-01 1.179002600145302670e+00
1.602918741920954959e+00 7.241774427859398955e+00 7.363932724158286369e-01 2.791729875869263022e+00 -3.211689116111005743e-02 5.746751953132558377e-01 -6.067920864743658882e-01 1.181467281787621726e+00
1.603070619762713589e+00 7.240365480847851032e+00 7.395623930887510467e-01 2.803352321419531279e+00 -3.226869028106280762e-02 5.758276808184328299e-01 -6.080963710994956584e-01 1.183924051917928377e+00
1.603222497604472219e+00 7.238959945175909461e+00 7.427287384442889939e-01 2.814961612898111198e+00 -3.242048865667759155e-02 5.769762369844637639e-01 -6.093967256411413347e-01 1.186372962625605210e+00
1.603374375446231070e+00 7.237557833778640592e+00 7.458922360765189996e-01 2.826557476219685228e+00 -3.257228628445311275e-02 5.781208592790610945e-01 -6.106931455635141726e-01 1.188814004842575267e+00
1.603526253287989478e+00 7.236159044765554604e+00 7.490530429356415665e-01 2.838140530227006852e+00 -3.272408316088722124e-02 5.792616368259607684e-01 -6.119857199868480313e-01 1.191247356812808800e+00
1.603678131129748330e+00 7.234763591553098117e+00 7.522110868810292228e-01 2.849710501745336799e+00 -3.287587928247930752e-02 5.803985645357142564e-01 -6.132744438181935154e-01 1.193673008353907772e+00
1.603830008971506960e+00 7.233371451349278836e+00 7.553663683986292510e-01 2.861267400332593525e+00 -3.302767464572724937e-02 5.815316668334457040e-01 -6.145593414791729048e-01 1.196091008312618609e+00
1.603981886813265589e+00 7.231982601529815646e+00 7.585188881712329190e-01 2.872811236267336366e+00 -3.317946924712982665e-02 5.826609679487533278e-01 -6.158404371958831058e-01 1.198501405144636545e+00
1.604133764655024219e+00 7.230597019636772593e+00 7.616686470737790149e-01 2.884342020530738626e+00 -3.333126308318560410e-02 5.837864919173406664e-01 -6.171177550005262358e-01 1.200904246917867013e+00
1.604285642496782849e+00 7.229214683377202633e+00 7.648156461687500851e-01 2.895859764788911939e+00 -3.348305615039318117e-02 5.849082625826361737e-01 -6.183913187330293271e-01 1.203299581315665501e+00
1.604437520338541701e+00 7.227835570621791383e+00 7.679598867016756980e-01 2.907364481375655174e+00 -3.363484844525137935e-02 5.860263035974097034e-01 -6.196611520426610342e-01 1.205687455640070738e+00
1.604589398180300330e+00 7.226459659403541735e+00 7.711013700966549145e-01 2.918856183275276184e+00 -3.378663996425838867e-02 5.871406384253510247e-01 -6.209272783896093717e-01 1.208067916814960396e+00
